latitude,longitude,open_hours_per_week,total_reviews_count,reviews_count_in_default_language,excellent,very_good,average,poor,terrible,claimed__Claimed,claimed__Unclaimed,price_level__€,price_level__€€-€€€,price_level__€€€€,vegetarian_friendly__N,vegetarian_friendly__Y,vegan_options__N,vegan_options__Y,gluten_free__N,gluten_free__Y,open_days_per_week__1.0,open_days_per_week__2.0,open_days_per_week__3.0,open_days_per_week__4.0,open_days_per_week__5.0,open_days_per_week__6.0,open_days_per_week__7.0,working_shifts_per_week__1.0,working_shifts_per_week__10.0,working_shifts_per_week__11.0,working_shifts_per_week__12.0,working_shifts_per_week__13.0,working_shifts_per_week__14.0,working_shifts_per_week__15.0,working_shifts_per_week__2.0,working_shifts_per_week__3.0,working_shifts_per_week__4.0,working_shifts_per_week__5.0,working_shifts_per_week__6.0,working_shifts_per_week__7.0,working_shifts_per_week__8.0,working_shifts_per_week__9.0,avg_rating__1.0,avg_rating__1.5,avg_rating__2.0,avg_rating__2.5,avg_rating__3.0,avg_rating__3.5,avg_rating__4.0,avg_rating__4.5,avg_rating__5.0,default_language__All languages,default_language__English,food__1.0,food__1.5,food__2.0,food__2.5,food__3.0,food__3.5,food__4.0,food__4.5,food__5.0,service__1.0,service__1.5,service__2.0,service__2.5,service__3.0,service__3.5,service__4.0,service__4.5,service__5.0,value__1.0,value__1.5,value__2.0,value__2.5,value__3.0,value__3.5,value__4.0,value__4.5,value__5.0,restaurant_link,restaurant_name,country,region,province,city,popularity_detailed,popularity_generic,special_diets
-0.0723602356418902,-0.0594115251004078,-0.025683855842877,-0.3162630511913826,1.1352593350378266,1.1377777014853503,1.887517988265873,0.9039686945872756,0.3875986652690505,1.2726694417850046,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,60,429242,8,12,6,17600,21985,7130,43
-0.5568012933492033,0.0276905985087528,-1.5347149192508522,-0.3021133797060287,1.1908845514300386,1.2475606736467,1.659878355360936,2.022394666198028,-0.6574167108534417,1.2726694417850046,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,71,167872,8,174,1237,31758,844609,843594,43
-0.5570548655158272,0.0276765806786564,-0.025683855842877,-0.7690525387227081,-0.6447475895129525,-0.7285328252575971,-0.616517973688434,-0.7736702628288528,1.432614041391543,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,72,30833,8,174,1237,31758,87206,63525,43
-0.5568818196453608,0.027694102966277,-0.025683855842877,-0.7973518816934159,-0.7559980222973762,-0.7285328252575971,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,73,371006,8,174,1237,31758,941870,942647,43
-0.557090331352646,0.0275984312758688,-1.5347149192508522,-0.4719094375302757,0.5233819547234965,1.2475606736467,0.066400925026377,-0.2144572770234765,-0.6574167108534417,0.2792488025190225,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74,370137,8,174,1237,31758,713323,709705,43
-0.556955492639718,0.0276464423439491,-0.025683855842877,-0.4860591090156296,-0.4778719403363169,-0.5089668809348974,-0.388878340783497,-0.2144572770234765,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75,558996,8,174,1237,31758,885166,131,43
-0.5570334489477007,0.0276854586377174,-0.025683855842877,-0.5426577949570454,-0.8116232386895881,-0.7285328252575971,-0.844157606593371,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76,773304,8,174,1237,31758,896301,896320,43
-0.5570707994425136,0.027598314460618,-0.025683855842877,1.947684386465244,-0.7559980222973762,-0.7285328252575971,-0.616517973688434,-0.7736702628288528,-0.6574167108534417,-0.7141718367469597,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,77,366838,8,174,1237,31758,35971,20866,43
-0.5589892099490583,0.0294019419330249,-0.025683855842877,0.2921728226788359,2.0252627973132165,2.016041478776149,2.0013378047183417,2.022394666198028,1.955121729452789,0.2792488025190225,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,78,409204,8,174,1237,31758,624980,620228,43
-0.5568835329708115,0.0276017021028913,1.580704050365613,0.2072747937667123,2.0252627973132165,2.016041478776149,2.0013378047183417,-0.2144572770234765,-0.6574167108534417,1.7693797614179958,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,79,130509,8,174,1237,31758,507888,500842,43
